Id,Url,Status
11,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
12,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
13,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
14,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
15,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
16,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
17,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
18,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
19,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
20,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
21,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
22,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
23,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
24,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
25,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
26,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
27,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
28,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
29,https://www.google.com/search?q=postgresql+pgadmin+download&sca_esv=25dcd6d97260b75a&ei=ilbOaISOGuua4-EPgrDQ4AE&oq=postgresql+pg&gs_lp=Egxnd3Mtd2l6LXNlcnAiDXBvc3RncmVzcWwgcGcqAggAMgsQABiABBiRAhiKBTILEAAYgAQYkQIYigUyBRAAGIAEMgsQABiABBiRAhiKBTIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgsQABiABBiRAhiKBUj4GVA4WKYMcAF4AZABAJgBxgGgAewDqgEDMC4zuAEDyAEA-AEBmAIEoAKEBMICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICCxAAGIAEGLEDGIMBwgIKEAAYgAQYQxiKBZgDAIgGAZAGCpIHBTEuMi4xoAeoELIHBTAuMi4xuAf-A8IHAzItNMgHFA&sclient=gws-wiz-serp,Pending
